obs_date,source,metric,value,unit,note
2026-01-01,wikipedia,pageviews,11627,count,Grand_Theft_Auto_VI
2026-01-02,price,close,251.6,usd,
2026-01-02,price,pct_vs_entry,0.64,pct,entry=250.0
2026-01-02,wikipedia,pageviews,11861,count,Grand_Theft_Auto_VI
2026-01-03,wikipedia,pageviews,9708,count,Grand_Theft_Auto_VI
2026-01-04,wikipedia,pageviews,8754,count,Grand_Theft_Auto_VI
2026-01-05,price,close,257.31,usd,
2026-01-05,price,pct_vs_entry,2.924,pct,entry=250.0
2026-01-05,wikipedia,pageviews,9328,count,Grand_Theft_Auto_VI
2026-01-06,price,close,254.35,usd,
2026-01-06,price,pct_vs_entry,1.74,pct,entry=250.0
2026-01-06,wikipedia,pageviews,8387,count,Grand_Theft_Auto_VI
2026-01-07,price,close,256.67,usd,
2026-01-07,price,pct_vs_entry,2.668,pct,entry=250.0
2026-01-07,wikipedia,pageviews,8225,count,Grand_Theft_Auto_VI
2026-01-08,price,close,252.38,usd,
2026-01-08,price,pct_vs_entry,0.952,pct,entry=250.0
2026-01-08,wikipedia,pageviews,10064,count,Grand_Theft_Auto_VI
2026-01-09,price,close,250.71,usd,
2026-01-09,price,pct_vs_entry,0.284,pct,entry=250.0
2026-01-09,wikipedia,pageviews,9658,count,Grand_Theft_Auto_VI
2026-01-10,wikipedia,pageviews,8354,count,Grand_Theft_Auto_VI
2026-01-11,wikipedia,pageviews,8076,count,Grand_Theft_Auto_VI
2026-01-12,price,close,248.92,usd,
2026-01-12,price,pct_vs_entry,-0.432,pct,entry=250.0
2026-01-12,wikipedia,pageviews,7488,count,Grand_Theft_Auto_VI
2026-01-13,price,close,247.49,usd,
2026-01-13,price,pct_vs_entry,-1.004,pct,entry=250.0
2026-01-13,wikipedia,pageviews,7506,count,Grand_Theft_Auto_VI
2026-01-14,price,close,245.49,usd,
2026-01-14,price,pct_vs_entry,-1.804,pct,entry=250.0
2026-01-14,wikipedia,pageviews,7364,count,Grand_Theft_Auto_VI
2026-01-15,price,close,244.34,usd,
2026-01-15,price,pct_vs_entry,-2.264,pct,entry=250.0
2026-01-15,wikipedia,pageviews,6930,count,Grand_Theft_Auto_VI
2026-01-16,price,close,240.14,usd,
2026-01-16,price,pct_vs_entry,-3.944,pct,entry=250.0
2026-01-16,wikipedia,pageviews,6562,count,Grand_Theft_Auto_VI
2026-01-17,wikipedia,pageviews,6381,count,Grand_Theft_Auto_VI
2026-01-18,wikipedia,pageviews,8587,count,Grand_Theft_Auto_VI
2026-01-19,wikipedia,pageviews,10472,count,Grand_Theft_Auto_VI
2026-01-20,price,close,240.61,usd,
2026-01-20,price,pct_vs_entry,-3.756,pct,entry=250.0
2026-01-20,wikipedia,pageviews,10005,count,Grand_Theft_Auto_VI
2026-01-21,price,close,238.23,usd,
2026-01-21,price,pct_vs_entry,-4.708,pct,entry=250.0
2026-01-21,wikipedia,pageviews,7601,count,Grand_Theft_Auto_VI
2026-01-22,price,close,241.1,usd,
2026-01-22,price,pct_vs_entry,-3.56,pct,entry=250.0
2026-01-22,wikipedia,pageviews,7780,count,Grand_Theft_Auto_VI
2026-01-23,price,close,245.73,usd,
2026-01-23,price,pct_vs_entry,-1.708,pct,entry=250.0
2026-01-23,wikipedia,pageviews,7233,count,Grand_Theft_Auto_VI
2026-01-24,wikipedia,pageviews,7297,count,Grand_Theft_Auto_VI
2026-01-25,wikipedia,pageviews,8002,count,Grand_Theft_Auto_VI
2026-01-26,price,close,245.63,usd,
2026-01-26,price,pct_vs_entry,-1.748,pct,entry=250.0
2026-01-26,wikipedia,pageviews,8821,count,Grand_Theft_Auto_VI
2026-01-27,price,close,245.52,usd,
2026-01-27,price,pct_vs_entry,-1.792,pct,entry=250.0
2026-01-27,wikipedia,pageviews,8561,count,Grand_Theft_Auto_VI
2026-01-28,price,close,243.18,usd,
2026-01-28,price,pct_vs_entry,-2.728,pct,entry=250.0
2026-01-28,wikipedia,pageviews,7667,count,Grand_Theft_Auto_VI
2026-01-29,price,close,239.27,usd,
2026-01-29,price,pct_vs_entry,-4.292,pct,entry=250.0
2026-01-29,wikipedia,pageviews,6818,count,Grand_Theft_Auto_VI
2026-01-30,price,close,220.3,usd,
2026-01-30,price,pct_vs_entry,-11.88,pct,entry=250.0
2026-01-30,wikipedia,pageviews,6867,count,Grand_Theft_Auto_VI
2026-01-31,wikipedia,pageviews,6740,count,Grand_Theft_Auto_VI
2026-02-01,wikipedia,pageviews,7458,count,Grand_Theft_Auto_VI
2026-02-02,price,close,221.81,usd,
2026-02-02,price,pct_vs_entry,-11.276,pct,entry=250.0
2026-02-02,wikipedia,pageviews,7002,count,Grand_Theft_Auto_VI
2026-02-03,price,close,212.17,usd,
2026-02-03,price,pct_vs_entry,-15.132,pct,entry=250.0
2026-02-03,wikipedia,pageviews,7199,count,Grand_Theft_Auto_VI
2026-02-04,price,close,200.76,usd,
2026-02-04,price,pct_vs_entry,-19.696,pct,entry=250.0
2026-02-04,wikipedia,pageviews,9917,count,Grand_Theft_Auto_VI
2026-02-05,price,close,193.24,usd,
2026-02-05,price,pct_vs_entry,-22.704,pct,entry=250.0
2026-02-05,wikipedia,pageviews,8314,count,Grand_Theft_Auto_VI
2026-02-06,price,close,195.59,usd,
2026-02-06,price,pct_vs_entry,-21.764,pct,entry=250.0
2026-02-06,wikipedia,pageviews,7518,count,Grand_Theft_Auto_VI
2026-02-07,wikipedia,pageviews,7244,count,Grand_Theft_Auto_VI
2026-02-08,wikipedia,pageviews,8125,count,Grand_Theft_Auto_VI
2026-02-09,price,close,205.03,usd,
2026-02-09,price,pct_vs_entry,-17.988,pct,entry=250.0
2026-02-09,wikipedia,pageviews,7625,count,Grand_Theft_Auto_VI
2026-02-10,price,close,210.71,usd,
2026-02-10,price,pct_vs_entry,-15.716,pct,entry=250.0
2026-02-10,wikipedia,pageviews,7106,count,Grand_Theft_Auto_VI
2026-02-11,price,close,203.89,usd,
2026-02-11,price,pct_vs_entry,-18.444,pct,entry=250.0
2026-02-11,wikipedia,pageviews,7227,count,Grand_Theft_Auto_VI
2026-02-12,price,close,190.36,usd,
2026-02-12,price,pct_vs_entry,-23.856,pct,entry=250.0
2026-02-12,wikipedia,pageviews,7007,count,Grand_Theft_Auto_VI
2026-02-13,price,close,193.67,usd,
2026-02-13,price,pct_vs_entry,-22.532,pct,entry=250.0
2026-02-13,wikipedia,pageviews,7261,count,Grand_Theft_Auto_VI
2026-02-14,wikipedia,pageviews,6871,count,Grand_Theft_Auto_VI
2026-02-15,wikipedia,pageviews,8038,count,Grand_Theft_Auto_VI
2026-02-16,wikipedia,pageviews,7848,count,Grand_Theft_Auto_VI
2026-02-17,price,close,193.87,usd,
2026-02-17,price,pct_vs_entry,-22.452,pct,entry=250.0
2026-02-17,wikipedia,pageviews,7572,count,Grand_Theft_Auto_VI
2026-02-18,price,close,199.13,usd,
2026-02-18,price,pct_vs_entry,-20.348,pct,entry=250.0
2026-02-18,wikipedia,pageviews,6889,count,Grand_Theft_Auto_VI
2026-02-19,price,close,201.37,usd,
2026-02-19,price,pct_vs_entry,-19.452,pct,entry=250.0
2026-02-19,wikipedia,pageviews,6851,count,Grand_Theft_Auto_VI
2026-02-20,price,close,199.72,usd,
2026-02-20,price,pct_vs_entry,-20.112,pct,entry=250.0
2026-02-20,wikipedia,pageviews,6579,count,Grand_Theft_Auto_VI
2026-02-21,wikipedia,pageviews,7139,count,Grand_Theft_Auto_VI
2026-02-22,wikipedia,pageviews,7445,count,Grand_Theft_Auto_VI
2026-02-23,price,close,195.59,usd,
2026-02-23,price,pct_vs_entry,-21.764,pct,entry=250.0
2026-02-23,wikipedia,pageviews,8224,count,Grand_Theft_Auto_VI
2026-02-24,price,close,204.19,usd,
2026-02-24,price,pct_vs_entry,-18.324,pct,entry=250.0
2026-02-24,wikipedia,pageviews,7784,count,Grand_Theft_Auto_VI
2026-02-25,price,close,207.31,usd,
2026-02-25,price,pct_vs_entry,-17.076,pct,entry=250.0
2026-02-25,wikipedia,pageviews,6980,count,Grand_Theft_Auto_VI
2026-02-26,price,close,213.29,usd,
2026-02-26,price,pct_vs_entry,-14.684,pct,entry=250.0
2026-02-26,wikipedia,pageviews,8061,count,Grand_Theft_Auto_VI
2026-02-27,price,close,211.48,usd,
2026-02-27,price,pct_vs_entry,-15.408,pct,entry=250.0
2026-02-27,wikipedia,pageviews,7222,count,Grand_Theft_Auto_VI
2026-02-28,wikipedia,pageviews,6425,count,Grand_Theft_Auto_VI
2026-03-01,wikipedia,pageviews,7216,count,Grand_Theft_Auto_VI
2026-03-02,price,close,213.88,usd,
2026-03-02,price,pct_vs_entry,-14.448,pct,entry=250.0
2026-03-02,wikipedia,pageviews,7256,count,Grand_Theft_Auto_VI
2026-03-03,price,close,217.05,usd,
2026-03-03,price,pct_vs_entry,-13.18,pct,entry=250.0
2026-03-03,wikipedia,pageviews,7053,count,Grand_Theft_Auto_VI
2026-03-04,price,close,215.77,usd,
2026-03-04,price,pct_vs_entry,-13.692,pct,entry=250.0
2026-03-04,wikipedia,pageviews,6986,count,Grand_Theft_Auto_VI
2026-03-05,price,close,212.53,usd,
2026-03-05,price,pct_vs_entry,-14.988,pct,entry=250.0
2026-03-05,wikipedia,pageviews,6875,count,Grand_Theft_Auto_VI
2026-03-06,price,close,211.5,usd,
2026-03-06,price,pct_vs_entry,-15.4,pct,entry=250.0
2026-03-06,wikipedia,pageviews,7573,count,Grand_Theft_Auto_VI
2026-03-07,wikipedia,pageviews,6964,count,Grand_Theft_Auto_VI
2026-03-08,wikipedia,pageviews,7078,count,Grand_Theft_Auto_VI
2026-03-09,price,close,214.63,usd,
2026-03-09,price,pct_vs_entry,-14.148,pct,entry=250.0
2026-03-09,wikipedia,pageviews,7892,count,Grand_Theft_Auto_VI
2026-03-10,price,close,209.08,usd,
2026-03-10,price,pct_vs_entry,-16.368,pct,entry=250.0
2026-03-10,wikipedia,pageviews,7440,count,Grand_Theft_Auto_VI
2026-03-11,price,close,211.09,usd,
2026-03-11,price,pct_vs_entry,-15.564,pct,entry=250.0
2026-03-11,wikipedia,pageviews,6605,count,Grand_Theft_Auto_VI
2026-03-12,price,close,209.2,usd,
2026-03-12,price,pct_vs_entry,-16.32,pct,entry=250.0
2026-03-12,wikipedia,pageviews,6954,count,Grand_Theft_Auto_VI
2026-03-13,price,close,208.58,usd,
2026-03-13,price,pct_vs_entry,-16.568,pct,entry=250.0
2026-03-13,wikipedia,pageviews,6840,count,Grand_Theft_Auto_VI
2026-03-14,wikipedia,pageviews,6998,count,Grand_Theft_Auto_VI
2026-03-15,wikipedia,pageviews,7274,count,Grand_Theft_Auto_VI
2026-03-16,price,close,207.69,usd,
2026-03-16,price,pct_vs_entry,-16.924,pct,entry=250.0
2026-03-16,wikipedia,pageviews,7083,count,Grand_Theft_Auto_VI
2026-03-17,price,close,206.72,usd,
2026-03-17,price,pct_vs_entry,-17.312,pct,entry=250.0
2026-03-17,wikipedia,pageviews,7807,count,Grand_Theft_Auto_VI
2026-03-18,price,close,204.22,usd,
2026-03-18,price,pct_vs_entry,-18.312,pct,entry=250.0
2026-03-18,wikipedia,pageviews,8276,count,Grand_Theft_Auto_VI
2026-03-19,price,close,201.75,usd,
2026-03-19,price,pct_vs_entry,-19.3,pct,entry=250.0
2026-03-19,wikipedia,pageviews,8330,count,Grand_Theft_Auto_VI
2026-03-20,price,close,200.63,usd,
2026-03-20,price,pct_vs_entry,-19.748,pct,entry=250.0
2026-03-20,wikipedia,pageviews,7968,count,Grand_Theft_Auto_VI
2026-03-21,wikipedia,pageviews,7562,count,Grand_Theft_Auto_VI
2026-03-22,wikipedia,pageviews,9598,count,Grand_Theft_Auto_VI
2026-03-23,price,close,200.84,usd,
2026-03-23,price,pct_vs_entry,-19.664,pct,entry=250.0
2026-03-23,wikipedia,pageviews,9576,count,Grand_Theft_Auto_VI
2026-03-24,price,close,191.37,usd,
2026-03-24,price,pct_vs_entry,-23.452,pct,entry=250.0
2026-03-24,wikipedia,pageviews,10008,count,Grand_Theft_Auto_VI
2026-03-25,price,close,193.05,usd,
2026-03-25,price,pct_vs_entry,-22.78,pct,entry=250.0
2026-03-25,wikipedia,pageviews,9939,count,Grand_Theft_Auto_VI
2026-03-26,price,close,194.72,usd,
2026-03-26,price,pct_vs_entry,-22.112,pct,entry=250.0
2026-03-26,wikipedia,pageviews,8978,count,Grand_Theft_Auto_VI
2026-03-27,price,close,189.69,usd,
2026-03-27,price,pct_vs_entry,-24.124,pct,entry=250.0
2026-03-27,wikipedia,pageviews,8857,count,Grand_Theft_Auto_VI
2026-03-28,wikipedia,pageviews,8513,count,Grand_Theft_Auto_VI
2026-03-29,wikipedia,pageviews,8433,count,Grand_Theft_Auto_VI
2026-03-30,price,close,193.08,usd,
2026-03-30,price,pct_vs_entry,-22.768,pct,entry=250.0
2026-03-30,wikipedia,pageviews,9590,count,Grand_Theft_Auto_VI
2026-03-31,price,close,197.5,usd,
2026-03-31,price,pct_vs_entry,-21.0,pct,entry=250.0
2026-03-31,wikipedia,pageviews,8637,count,Grand_Theft_Auto_VI
2026-04-01,price,close,198.2,usd,
2026-04-01,price,pct_vs_entry,-20.72,pct,entry=250.0
2026-04-01,wikipedia,pageviews,9030,count,Grand_Theft_Auto_VI
2026-04-02,price,close,199.87,usd,
2026-04-02,price,pct_vs_entry,-20.052,pct,entry=250.0
2026-04-02,wikipedia,pageviews,10798,count,Grand_Theft_Auto_VI
2026-04-03,wikipedia,pageviews,9457,count,Grand_Theft_Auto_VI
2026-04-04,wikipedia,pageviews,8498,count,Grand_Theft_Auto_VI
2026-04-05,wikipedia,pageviews,8832,count,Grand_Theft_Auto_VI
2026-04-06,price,close,196.69,usd,
2026-04-06,price,pct_vs_entry,-21.324,pct,entry=250.0
2026-04-06,wikipedia,pageviews,9282,count,Grand_Theft_Auto_VI
2026-04-07,price,close,198.33,usd,
2026-04-07,price,pct_vs_entry,-20.668,pct,entry=250.0
2026-04-07,wikipedia,pageviews,8918,count,Grand_Theft_Auto_VI
2026-04-08,price,close,202.13,usd,
2026-04-08,price,pct_vs_entry,-19.148,pct,entry=250.0
2026-04-08,wikipedia,pageviews,8443,count,Grand_Theft_Auto_VI
2026-04-09,price,close,198.05,usd,
2026-04-09,price,pct_vs_entry,-20.78,pct,entry=250.0
2026-04-09,wikipedia,pageviews,9510,count,Grand_Theft_Auto_VI
2026-04-10,price,close,197.07,usd,
2026-04-10,price,pct_vs_entry,-21.172,pct,entry=250.0
2026-04-10,wikipedia,pageviews,9533,count,Grand_Theft_Auto_VI
2026-04-11,wikipedia,pageviews,9497,count,Grand_Theft_Auto_VI
2026-04-12,wikipedia,pageviews,9689,count,Grand_Theft_Auto_VI
2026-04-13,price,close,201.36,usd,
2026-04-13,price,pct_vs_entry,-19.456,pct,entry=250.0
2026-04-13,wikipedia,pageviews,10064,count,Grand_Theft_Auto_VI
2026-04-14,price,close,205.1,usd,
2026-04-14,price,pct_vs_entry,-17.96,pct,entry=250.0
2026-04-14,wikipedia,pageviews,9893,count,Grand_Theft_Auto_VI
2026-04-15,price,close,214.15,usd,
2026-04-15,price,pct_vs_entry,-14.34,pct,entry=250.0
2026-04-15,wikipedia,pageviews,8164,count,Grand_Theft_Auto_VI
2026-04-16,price,close,213.93,usd,
2026-04-16,price,pct_vs_entry,-14.428,pct,entry=250.0
2026-04-16,wikipedia,pageviews,7951,count,Grand_Theft_Auto_VI
2026-04-17,price,close,212.04,usd,
2026-04-17,price,pct_vs_entry,-15.184,pct,entry=250.0
2026-04-17,wikipedia,pageviews,7098,count,Grand_Theft_Auto_VI
2026-04-18,wikipedia,pageviews,6605,count,Grand_Theft_Auto_VI
2026-04-19,wikipedia,pageviews,7348,count,Grand_Theft_Auto_VI
2026-04-20,price,close,216.85,usd,
2026-04-20,price,pct_vs_entry,-13.26,pct,entry=250.0
2026-04-20,wikipedia,pageviews,7369,count,Grand_Theft_Auto_VI
2026-04-21,price,close,217.65,usd,
2026-04-21,price,pct_vs_entry,-12.94,pct,entry=250.0
2026-04-21,wikipedia,pageviews,7055,count,Grand_Theft_Auto_VI
2026-04-22,price,close,218.19,usd,
2026-04-22,price,pct_vs_entry,-12.724,pct,entry=250.0
2026-04-22,wikipedia,pageviews,6455,count,Grand_Theft_Auto_VI
2026-04-23,price,close,209.9,usd,
2026-04-23,price,pct_vs_entry,-16.04,pct,entry=250.0
2026-04-23,wikipedia,pageviews,6595,count,Grand_Theft_Auto_VI
2026-04-24,price,close,210.75,usd,
2026-04-24,price,pct_vs_entry,-15.7,pct,entry=250.0
2026-04-24,wikipedia,pageviews,7419,count,Grand_Theft_Auto_VI
2026-04-25,wikipedia,pageviews,6967,count,Grand_Theft_Auto_VI
2026-04-26,wikipedia,pageviews,7271,count,Grand_Theft_Auto_VI
2026-04-27,price,close,213.77,usd,
2026-04-27,price,pct_vs_entry,-14.492,pct,entry=250.0
2026-04-27,wikipedia,pageviews,8233,count,Grand_Theft_Auto_VI
2026-04-28,price,close,213.01,usd,
2026-04-28,price,pct_vs_entry,-14.796,pct,entry=250.0
2026-04-28,wikipedia,pageviews,8261,count,Grand_Theft_Auto_VI
2026-04-29,price,close,215.34,usd,
2026-04-29,price,pct_vs_entry,-13.864,pct,entry=250.0
2026-04-29,wikipedia,pageviews,14906,count,Grand_Theft_Auto_VI
2026-04-30,price,close,213.76,usd,
2026-04-30,price,pct_vs_entry,-14.496,pct,entry=250.0
2026-04-30,wikipedia,pageviews,9917,count,Grand_Theft_Auto_VI
2026-05-01,price,close,216.03,usd,
2026-05-01,price,pct_vs_entry,-13.588,pct,entry=250.0
2026-05-01,wikipedia,pageviews,7923,count,Grand_Theft_Auto_VI
2026-05-02,wikipedia,pageviews,9520,count,Grand_Theft_Auto_VI
2026-05-03,wikipedia,pageviews,9987,count,Grand_Theft_Auto_VI
2026-05-04,price,close,225.18,usd,
2026-05-04,price,pct_vs_entry,-9.928,pct,entry=250.0
2026-05-04,wikipedia,pageviews,10073,count,Grand_Theft_Auto_VI
2026-05-05,price,close,223.11,usd,
2026-05-05,price,pct_vs_entry,-10.756,pct,entry=250.0
2026-05-05,wikipedia,pageviews,10707,count,Grand_Theft_Auto_VI
2026-05-06,price,close,222.0,usd,
2026-05-06,price,pct_vs_entry,-11.2,pct,entry=250.0
2026-05-06,wikipedia,pageviews,10168,count,Grand_Theft_Auto_VI
2026-05-07,price,close,223.5,usd,
2026-05-07,price,pct_vs_entry,-10.6,pct,entry=250.0
2026-05-07,wikipedia,pageviews,9079,count,Grand_Theft_Auto_VI
2026-05-08,price,close,220.45,usd,
2026-05-08,price,pct_vs_entry,-11.82,pct,entry=250.0
2026-05-08,wikipedia,pageviews,8586,count,Grand_Theft_Auto_VI
2026-05-09,wikipedia,pageviews,9960,count,Grand_Theft_Auto_VI
2026-05-10,wikipedia,pageviews,9551,count,Grand_Theft_Auto_VI
2026-05-11,price,close,221.47,usd,
2026-05-11,price,pct_vs_entry,-11.412,pct,entry=250.0
2026-05-11,wikipedia,pageviews,10388,count,Grand_Theft_Auto_VI
2026-05-12,price,close,225.99,usd,
2026-05-12,price,pct_vs_entry,-9.604,pct,entry=250.0
2026-05-12,wikipedia,pageviews,12113,count,Grand_Theft_Auto_VI
2026-05-13,price,close,226.99,usd,
2026-05-13,price,pct_vs_entry,-9.204,pct,entry=250.0
2026-05-13,wikipedia,pageviews,10184,count,Grand_Theft_Auto_VI
2026-05-14,price,close,242.41,usd,
2026-05-14,price,pct_vs_entry,-3.036,pct,entry=250.0
2026-05-14,wikipedia,pageviews,12536,count,Grand_Theft_Auto_VI
2026-05-15,price,close,242.44,usd,
2026-05-15,price,pct_vs_entry,-3.024,pct,entry=250.0
2026-05-15,wikipedia,pageviews,12605,count,Grand_Theft_Auto_VI
2026-05-16,wikipedia,pageviews,9936,count,Grand_Theft_Auto_VI
2026-05-17,wikipedia,pageviews,10997,count,Grand_Theft_Auto_VI
2026-05-18,price,close,242.16,usd,
2026-05-18,price,pct_vs_entry,-3.136,pct,entry=250.0
2026-05-18,wikipedia,pageviews,17544,count,Grand_Theft_Auto_VI
2026-05-19,price,close,238.14,usd,
2026-05-19,price,pct_vs_entry,-4.744,pct,entry=250.0
2026-05-19,wikipedia,pageviews,15637,count,Grand_Theft_Auto_VI
2026-05-20,price,close,236.62,usd,
2026-05-20,price,pct_vs_entry,-5.352,pct,entry=250.0
2026-05-20,wikipedia,pageviews,12616,count,Grand_Theft_Auto_VI
2026-05-21,price,close,238.08,usd,
2026-05-21,price,pct_vs_entry,-4.768,pct,entry=250.0
2026-05-21,wikipedia,pageviews,12700,count,Grand_Theft_Auto_VI
2026-05-22,price,close,227.55,usd,
2026-05-22,price,pct_vs_entry,-8.98,pct,entry=250.0
2026-05-22,wikipedia,pageviews,11814,count,Grand_Theft_Auto_VI
2026-05-23,wikipedia,pageviews,10219,count,Grand_Theft_Auto_VI
2026-05-24,wikipedia,pageviews,9283,count,Grand_Theft_Auto_VI
2026-05-25,wikipedia,pageviews,10773,count,Grand_Theft_Auto_VI
2026-05-26,price,close,220.67,usd,
2026-05-26,price,pct_vs_entry,-11.732,pct,entry=250.0
2026-05-26,wikipedia,pageviews,21503,count,Grand_Theft_Auto_VI
2026-05-27,price,close,218.46,usd,
2026-05-27,price,pct_vs_entry,-12.616,pct,entry=250.0
2026-05-27,wikipedia,pageviews,13243,count,Grand_Theft_Auto_VI
2026-05-28,price,close,217.87,usd,
2026-05-28,price,pct_vs_entry,-12.852,pct,entry=250.0
2026-05-28,wikipedia,pageviews,10169,count,Grand_Theft_Auto_VI
2026-05-29,price,close,224.16,usd,
2026-05-29,price,pct_vs_entry,-10.336,pct,entry=250.0
2026-05-29,wikipedia,pageviews,9623,count,Grand_Theft_Auto_VI
2026-05-30,wikipedia,pageviews,8740,count,Grand_Theft_Auto_VI
2026-05-31,wikipedia,pageviews,8353,count,Grand_Theft_Auto_VI
2026-06-01,price,close,226.98,usd,
2026-06-01,price,pct_vs_entry,-9.208,pct,entry=250.0
2026-06-01,wikipedia,pageviews,7975,count,Grand_Theft_Auto_VI
2026-06-02,price,close,222.38,usd,
2026-06-02,price,pct_vs_entry,-11.048,pct,entry=250.0
2026-06-02,wikipedia,pageviews,8947,count,Grand_Theft_Auto_VI
2026-06-03,price,close,215.8,usd,
2026-06-03,price,pct_vs_entry,-13.68,pct,entry=250.0
2026-06-03,wikipedia,pageviews,10854,count,Grand_Theft_Auto_VI
2026-06-04,price,close,216.65,usd,
2026-06-04,price,pct_vs_entry,-13.34,pct,entry=250.0
2026-06-04,wikipedia,pageviews,9564,count,Grand_Theft_Auto_VI
2026-06-05,price,close,214.39,usd,
2026-06-05,price,pct_vs_entry,-14.244,pct,entry=250.0
2026-06-05,wikipedia,pageviews,8566,count,Grand_Theft_Auto_VI
2026-06-06,wikipedia,pageviews,8357,count,Grand_Theft_Auto_VI
2026-06-07,wikipedia,pageviews,10045,count,Grand_Theft_Auto_VI
2026-06-08,price,close,212.55,usd,
2026-06-08,price,pct_vs_entry,-14.98,pct,entry=250.0
2026-06-08,wikipedia,pageviews,10214,count,Grand_Theft_Auto_VI
2026-06-09,price,close,212.05,usd,
2026-06-09,price,pct_vs_entry,-15.18,pct,entry=250.0
2026-06-09,wikipedia,pageviews,9460,count,Grand_Theft_Auto_VI
2026-06-10,price,close,210.46,usd,
2026-06-10,price,pct_vs_entry,-15.816,pct,entry=250.0
2026-06-10,wikipedia,pageviews,8779,count,Grand_Theft_Auto_VI
2026-06-11,price,close,212.08,usd,
2026-06-11,price,pct_vs_entry,-15.168,pct,entry=250.0
2026-06-11,wikipedia,pageviews,7662,count,Grand_Theft_Auto_VI
2026-06-12,price,close,211.75,usd,
2026-06-12,price,pct_vs_entry,-15.3,pct,entry=250.0
2026-06-12,wikipedia,pageviews,7320,count,Grand_Theft_Auto_VI
2026-06-13,wikipedia,pageviews,7076,count,Grand_Theft_Auto_VI
2026-06-14,wikipedia,pageviews,6861,count,Grand_Theft_Auto_VI
2026-06-15,price,close,216.23,usd,
2026-06-15,price,pct_vs_entry,-13.508,pct,entry=250.0
2026-06-15,wikipedia,pageviews,6561,count,Grand_Theft_Auto_VI
2026-06-16,price,close,229.97,usd,
2026-06-16,price,pct_vs_entry,-8.012,pct,entry=250.0
2026-06-16,wikipedia,pageviews,6694,count,Grand_Theft_Auto_VI
2026-06-17,price,close,228.03,usd,
2026-06-17,price,pct_vs_entry,-8.788,pct,entry=250.0
2026-06-17,wikipedia,pageviews,7621,count,Grand_Theft_Auto_VI
2026-06-18,price,close,239.28,usd,
2026-06-18,price,pct_vs_entry,-4.288,pct,entry=250.0
2026-06-18,wikipedia,pageviews,42884,count,Grand_Theft_Auto_VI
2026-06-19,wikipedia,pageviews,37484,count,Grand_Theft_Auto_VI
2026-06-20,wikipedia,pageviews,25567,count,Grand_Theft_Auto_VI
2026-06-21,wikipedia,pageviews,21765,count,Grand_Theft_Auto_VI
2026-06-22,options,iv_near_launch_bracket,54.91,pct,exp=2026-11-20 atm±10%
2026-06-22,options,iv_near_near,69.8,pct,exp=2026-06-26 atm±10%
2026-06-22,options,put_call_oi_launch_bracket,0.6994,ratio,exp=2026-11-20
2026-06-22,options,put_call_oi_near,1.6006,ratio,exp=2026-06-26
2026-06-22,price,close,238.04,usd,
2026-06-22,price,pct_vs_entry,-4.784,pct,entry=250.0
2026-06-22,youtube,EiQEBYDox_k_like_view_ratio,0.091521,ratio,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,EiQEBYDox_k_likes,967053.0,count,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,EiQEBYDox_k_views,10566468.0,count,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,INjHGpMRjRA_like_view_ratio,0.107341,ratio,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,INjHGpMRjRA_likes,184890.0,count,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,INjHGpMRjRA_views,1722447.0,count,Grand Theft Auto VI: Official Cover Art Reveal
2026-06-22,youtube,QdBZY2fkU-0_like_view_ratio,0.043881,ratio,Grand Theft Auto VI Trailer 1
2026-06-22,youtube,QdBZY2fkU-0_likes,12406076.0,count,Grand Theft Auto VI Trailer 1
2026-06-22,youtube,QdBZY2fkU-0_views,282722757.0,count,Grand Theft Auto VI Trailer 1
2026-06-22,youtube,VQRLujxTm3c_like_view_ratio,0.038883,ratio,Grand Theft Auto VI Trailer 2
2026-06-22,youtube,VQRLujxTm3c_likes,6511986.0,count,Grand Theft Auto VI Trailer 2
2026-06-22,youtube,VQRLujxTm3c_views,167475044.0,count,Grand Theft Auto VI Trailer 2
2026-06-22,youtube,channel_subs,13100000.0,count,@RockstarGames
2026-06-22,youtube,channel_views,1634551963.0,count,@RockstarGames
